state,n_days,pct_days,mean_daily_return,median_daily_return,total_return,annualized_return,volatility,annualized_volatility,sharpe_ratio,max_drawdown,win_rate,avg_gain,avg_loss,gain_loss_ratio
0,575,14.11735821261969,-0.02370748922660182,-0.03446351414766324,-0.9999996655039877,-0.9999224831723589,0.060709235044839105,1.1598483069786647,-7.46065973941956,-0.8109387090720745,0.32521739130434785,0.04312829055006325,-0.055919578964324416,0.771255637986442
1,696,17.088141419101397,0.025329514799793746,0.023129181403378496,19330812.530943394,6622.595752751497,0.043963453304520526,0.8399205960431296,11.007317769654948,-0.8125476513345281,0.7068965517241379,0.04578693184358324,-0.02400896159993385,1.907076724372344
2,1563,38.374662410999264,0.0030366507660310594,0.001959327249142495,88.41224758449704,1.8556206763486314,0.017813808050513188,0.340332324941509,3.2567506768327905,-0.7203250781217101,0.5598208573256558,0.014838524841381245,-0.011990428077004428,1.2375308659612392
3,1239,30.419837957279643,-0.000585518243183612,-0.0005657190459794625,-0.5898108096884356,-0.23089066104796263,0.01633305407466725,0.3120425599548748,-0.6848878524548833,-0.7545284316143189,0.4778046811945117,0.012791469847909675,-0.01282535896950081,0.9973576473242016
